country,year,cluster,lat,lon,households,wealthpooled,urban_rural,fold,predicted_wealth
angola,2015,1,-12.1014,14.1407,26,-1.1326385,0.0,D,4.75418758392334
angola,2015,2,-9.6635,20.377,26,0.6698427,1.0,E,-2.0906484127044678
angola,2015,3,-8.9289,13.2995,10,1.5155905,1.0,D,-9.298891067504883
angola,2015,4,-14.2876,17.6217,26,-0.5591352,0.0,B,2.9261372089385986
angola,2015,5,-14.211,13.5463,26,-1.1861184,0.0,B,5.270004749298096
angola,2015,6,-5.562,12.2115,25,1.5846177,1.0,D,6.9351325035095215
angola,2015,7,-5.5802,12.1912,25,1.6973333,1.0,D,7.391973972320557
angola,2015,8,-12.3533,14.7787,22,0.08311084,1.0,D,-2.1511523723602295
angola,2015,9,-11.6102,14.4608,25,-0.95577794,0.0,E,0.5336276888847351
angola,2015,10,-8.8282,13.3354,25,1.2438675,1.0,D,-9.131770133972168
angola,2015,11,-8.8888,13.3532,23,1.7684237,1.0,D,-10.51606559753418
angola,2015,12,-14.2364,12.4154,23,-0.4440743,0.0,C,-13.532626152038574
angola,2015,13,-9.0969,15.7412,26,-1.061425,0.0,C,6.947629451751709
angola,2015,14,-14.6667,17.6867,26,-0.10826232,1.0,E,1.742220163345337
angola,2015,15,-14.9218,13.5108,26,1.714279,1.0,C,4.919128894805908
angola,2015,16,-8.9085,20.2594,26,-1.2488078,0.0,E,0.5273754000663757
angola,2015,17,-12.2757,16.0263,26,-0.8464668,0.0,E,0.6134554743766785
angola,2015,18,-9.5535,16.3891,26,1.148126,1.0,D,1.559178352355957
angola,2015,19,-13.7052,14.5974,26,-1.0938611,0.0,D,4.4161763191223145
angola,2015,20,-15.3413,21.4856,26,-1.036482,0.0,D,-4.70095157623291
angola,2015,21,-8.6971,19.7275,26,-1.3568355,0.0,D,0.7553247809410095
angola,2015,22,-7.3742,20.8097,23,1.8061017,1.0,E,2.9796431064605713
angola,2015,23,-8.9106,13.455,24,0.68549305,0.0,D,-5.449814319610596
angola,2015,24,-10.5612,17.4244,26,-0.7654207,0.0,D,0.5871548056602478
angola,2015,25,-8.8813,13.3151,26,1.7518587,1.0,D,-11.756962776184082
angola,2015,26,-6.8195,13.3273,19,0.82195,1.0,B,-8.309558868408203
angola,2015,27,-10.1519,19.2647,26,-0.54857486,1.0,A,-2.033186197280884
angola,2015,28,-8.4612,20.7153,25,-0.2809092,1.0,B,-1.207343339920044
angola,2015,29,-10.4035,15.5296,16,-0.79047894,0.0,D,-5.571708679199219
angola,2015,30,-9.6435,20.4052,26,-0.1320091,1.0,E,-1.823544979095459
angola,2015,31,-12.379,16.9205,25,0.3179624,1.0,E,-1.2535676956176758
angola,2015,32,-14.3388,14.9556,26,-0.6996906,0.0,C,-1.1651294231414795
angola,2015,33,-8.8839,13.2206,22,1.4792907,1.0,D,-12.341475486755371
angola,2015,34,-8.5864,13.6568,26,1.3120643,1.0,D,-4.219107627868652
angola,2015,35,-9.6747,20.3792,26,-0.24261852,1.0,E,-1.316054344177246
angola,2015,36,-9.5316,16.3341,26,1.3783981,1.0,D,0.38248690962791443
angola,2015,37,-13.2682,16.287,23,-1.1094804,0.0,B,-0.06686453521251678
angola,2015,38,-12.5381,13.4862,23,1.1166149,1.0,A,-18.49038314819336
angola,2015,39,-10.0803,17.557,23,-0.4235197,1.0,C,-1.9764739274978638
angola,2015,40,-13.9708,13.6815,26,-1.2127905,0.0,A,6.026130676269531
angola,2015,41,-14.7447,17.7235,26,-0.7996687,0.0,E,-1.943320870399475
angola,2015,42,-8.9246,13.1722,26,1.9214829,1.0,D,-9.965689659118652
angola,2015,43,-9.046,16.0007,25,-0.69698584,0.0,C,6.569977283477783
angola,2015,44,-8.8795,13.2951,15,1.7813367,1.0,D,-12.105563163757324
angola,2015,45,-9.6854,14.4415,23,1.1525501,1.0,D,10.341462135314941
angola,2015,46,-12.4733,14.1567,23,-0.8073603,1.0,D,-4.030857086181641
angola,2015,47,-15.21,12.1648,26,0.36473402,1.0,A,-17.609067916870117
angola,2015,48,-13.5924,13.9466,24,0.19777896,1.0,B,-1.2205126285552979
angola,2015,49,-15.117,12.1504,25,-0.1559202,1.0,A,-11.652373313903809
angola,2015,50,-17.0487,16.5032,26,-1.052314,0.0,C,-0.7382538318634033
angola,2015,51,-8.466,15.2607,24,-0.44262567,1.0,C,-8.843631744384766
angola,2015,52,-11.1126,23.7081,18,-0.77709967,0.0,C,1.8461887836456299
angola,2015,53,-6.1491,12.3593,17,0.8641911,1.0,D,13.117470741271973
angola,2015,54,-9.6771,20.3958,26,0.76602787,1.0,E,-0.20123009383678436
angola,2015,55,-6.2578,14.2154,18,-0.0072116815,1.0,B,-4.867695331573486
angola,2015,56,-10.8994,16.0914,19,-0.6128539,0.0,B,-0.5792966485023499
angola,2015,57,-6.1072,14.6288,25,-0.0651742,1.0,A,2.1083807945251465
angola,2015,58,-9.5512,16.36,23,1.1340973,1.0,D,-0.8261792063713074
angola,2015,59,-12.7573,15.7567,20,1.8371692,1.0,B,4.713695049285889
angola,2015,60,-8.4241,20.7358,23,0.6838541,1.0,B,0.798165500164032
angola,2015,61,-15.1866,12.172,26,1.611539,1.0,A,-11.812828063964844
